"MES","SIBC01","SIBC02","SIBC03","SIBC04","SIBC05","SIBC06","SIBC07","SIBC08","SIBC09","SIBC10","SIBC11"
2013-10-01,"14249.976692519998","14249.595009229999","1840.3496753500001","12138.228049269999","257.31836711","13.6989175",,"-0.38168329000000001",,,"-0.38168329000000001"
2013-11-01,"14228.16842362","14227.499851909999","1705.26599958","12252.706747439999","255.90211614","13.62498875",,"-0.66857171000000004",,,"-0.66857171000000004"
2013-12-01,"14430.144569389999","14430.174842069999","1647.39959064","12512.38251189","256.72523954000002","13.6675",,"3.027268E-2",,,"3.027268E-2"
2014-01-01,"14519.412020229998","14519.255497339998","1706.56739326","12542.926991599999","256.12689373000001","13.63421875",,"-0.15652289",,,"-0.15652289"
2014-02-01,"14557.695143659999","14557.481059989999","1823.4921774500001","12463.37808282","256.93122971999998","13.67957",,"-0.21408367",,,"-0.21408367"
2014-03-01,"14490.556153200001","14490.071293270001","1774.02277194","12444.990834030001","257.35690605000002","13.70078125",,"-0.48485992999999999",,,"-0.48485992999999999"
2014-04-01,"14533.025000000001","14530.755000000001","1776.454","12482.011","258.52800000000002","13.762",,"-2.27",,,"-2.27"
2014-05-01,"14540.68758611","14540.232896129999","1719.64542297","12550.07768525","256.83536541000001","13.6744225",,"-0.45468997999999999",,,"-0.45468997999999999"
2014-06-01,"14808.851179669999","14808.530374419999","1804.9363706900001","12732.47977045","257.41016827999999","13.704065",,"-0.32080524999999999",,,"-0.32080524999999999"
2014-07-01,"14873.382846199998","14873.526328089998","1776.3079656899999","12828.00857407","255.60281583","13.606972499999999",,"0.14348189",,,"0.14348189"
2014-08-01,"15395.2","15396.300000000001","1765.7","13364","253.1","13.5",,"1.1000000000000001",,,"1.1000000000000001"
2014-09-01,"15271.853066599999","15272.013237599998","1664.41359373","13346.469576199999","247.92992516999999","13.2001425",,"0.16017100000000001",,,"0.16017100000000001"
2014-10-01,"15386.731","15386.647999999999","1640.278","13486.384","246.84399999999999","13.141999999999999",,"-8.3000000000000004E-2",,,"-8.3000000000000004E-2"
2014-11-01,"15477.396999999999","15477.552","1634.7929999999999","13585.699000000001","244.065","12.994999999999999",,"0.155",,,"0.155"
2014-12-01,"15122.842000000001","15123.154","1642.319","13226.548000000001","241.43199999999999","12.853999999999999",,"0.312",,,"0.312"
2015-01-01,"15087.162095330001","15087.309402160001","1722.46448246","13117.47276316","234.86781404000001","12.5043425",,"0.14730683",,,"0.14730683"
2015-02-01,"15143.512575500001","15143.51281","1652.54869371","13242.692437559999","235.72083122999999","12.5508475",,"2.3450000000000001E-4",,,"2.3450000000000001E-4"
2015-03-01,"14967.532631199998","14967.562632599998","1624.42909779","13100.238207619999","230.61676469","12.2785625",,"3.0001400000000001E-2",,,"3.0001400000000001E-2"
2015-04-01,"14840.973869240002","14841.489893320002","1651.80623197","12944.401605880001","232.88332546999999","12.39873",,"0.51602408",,,"0.51602408"
2015-05-01,"14647.676553499998","14647.741906069998","1627.3072992700002","12776.478923239998","231.62289480999999","12.332788749999999",,"6.5352569999999999E-2",,,"6.5352569999999999E-2"
2015-06-01,"14707.938427520001","14708.357076800001","1616.5895618300001","12845.411135120001","233.9027136","12.453666249999999",,"0.41864928000000001",,,"0.41864928000000001"
2015-07-01,"14486.07687755","14486.075041890001","1491.7419746","12749.52231468","232.43571885999998","12.37503375",,"-1.83566E-3",,,"-1.83566E-3"
2015-08-01,"14352.660321570002","14353.026264580001","1554.4418250899998","12551.355121840001","234.7325189","12.49679875",,"0.36594301000000001",,,"0.36594301000000001"
2015-09-01,"14226.77366418","14229.222640330001","1544.17225044","12438.3978809","234.18535274000001","12.46715625",,"2.44897615",,,"2.44897615"
2015-10-01,"13967.15617192","13967.455094339999","1571.76220807","12151.058428079999","232.27025193999998","12.364206249999999",,"0.29892241999999997",,,"0.29892241999999997"
2015-11-01,"13528.42680221","13528.590747480001","1450.35951699","11837.05636814","228.98451735","12.190345000000001",,"0.16394527",,,"0.16394527"
2015-12-01,"13055.900063589999","13056.142426699998","1455.13640027","11357.4860794","231.21156453","12.3083825",,"0.24236310999999999",,,"0.24236310999999999"
