"MES","SEMI01","SEMI02","SEMI03","SEMI04","SEMI05","SEMI06","SEMI07","SEMI08","SEMI09"
2012-08-01,"344.28858138496861","361.47686777283997","1680.968872921497","406.86853723753228","161.6920188030777","655.04294007455121","552.48430686061886","446.538653283467","394.97743464562461"
2012-09-01,"368.7769398864512","361.47685667075757","1638.5546446259491","431.20704572168398","163.34539335290546","650.92871737536495","610.96580261980159","468.5204211192534","315.87713819013857"
2012-10-01,"403.96438801269989","361.47677746147525","1647.6270037163029","482.42199329396448","177.6693132691166","694.9935816214969","678.96120859469579","480.31940916743878","153.97224153917477"
2012-11-01,"390.94626541399492","361.47694457938991","1637.9461618195855","463.44710817093699","166.1653816266097","697.72491333326263","650.31519852546103","410.53074010123436","313.79895026288602"
2012-12-01,"402.41613859008271","361.4769098435446","1602.0617001217508","478.78765151408015","171.86076486940834","665.20557190239356","662.75536385075668","459.19509041967183","195.26156876660863"
2013-01-01,"448.77480837969108","264.74067477947438","1551.0639204584929","495.44832396586537","178.57996487383514","677.02961789374763","623.53702489660054","458.19642571332417","611.75530854057672"
2013-02-01,"469.07922852641855","264.74069866718662","1469.418012449308","513.71469567191264","181.89196728191067","693.92499396545088","627.82470019739856","501.43430083370112","102.85897939887796"
2013-03-01,"448.03227860898022","264.74065647470752","1452.01040140279","493.61763117292827","181.42234183863692","686.8475607465565","586.87593945618596","541.84528473226226","93.068895152862936"
2013-04-01,"432.82871835017625","286.36833813657915","1426.090309815783","459.89094622120064","168.95744621257839","663.76478809503828","566.68550835440612","570.67264284357248","417.54158364872563"
2013-05-01,"393.95202049689379","390.38937371663752","1373.9522403306155","433.97994050756961","163.24323601895364","633.03818083130329","483.26735031241014","513.72839918987097","271.43818979645135"
2013-06-01,"394.87999655098849","410.17674017153195","1360.0626642214886","453.21072453251759","162.90571855278228","612.23191860607642","455.29515116809438","496.21068729175397","470.88375092732315"
2013-07-01,"373.65347665258622","451.01484758906355","1271.648779608395","448.26895407283536","161.91214209932727","609.89923131853732","404.97016979880601","458.64502659511925","113.35266420883595"
2013-08-01,"389.63306178439842","466.42203979667886","1276.814376134145","451.43581483778019","162.73195256399131","593.32390232617433","402.72367256320598","462.26308282863613","114.56956777005757"
2013-09-01,"416.33616405214912","428.20141357052631","1341.0330227090133","469.21598481115348","167.0726684253446","613.4286250844192","456.45158168590461","486.04610373402863","249.62896105055034"
2013-10-01,"437.68168117855123","387.73049560137042","1390.3000649576086","447.8739243300289","163.77739307731636","614.48316915999658","442.56920492467248","468.73997958153348","95.734626558399725"
2013-11-01,"434.17577260017293","386.88024289755123","1376.8652515476679","461.69461390444991","166.92644078090828","618.48666941361284","439.10248193918829","469.63780084188011","220.69865153444334"
2013-12-01,"431.71621807194731","397.8052479983134","1261.2725234492575","451.74731204067638","165.40329810073763","610.85766969158146","407.79405058703054","445.68487377492579","283.8839767328804"
2014-01-01,"423.20748747997953","387.62749975593437","1254.1791384536054","467.34778492848523","175.70273721806521","612.99125821705354","396.57854582448522","438.49933045093621","54.491372864793419"
2014-02-01,"420.06920038372931","379.42922335551032","1291.5208106649952","460.92510119411747","178.65845953481966","624.21133085504312","399.95701678466929","449.47709519000239","92.257586242907877"
2014-03-01,"437.8421351008833","380.63032655107503","1304.120480739916","454.82631860290195","181.41485407740785","611.97640654177292","423.62860556914433","474.42025033873227","69.405806861251278"
2014-04-01,"437.62937268873225","369.91539066116769","1333.2549874871429","446.35536210501562","177.84271840743239","577.60693560271977","409.09456927532926","471.41125518137","510.10560588890934"
2014-05-01,"442.08744672854533","347.24440612370591","1265.5795629028198","453.38038403073807","179.60252269246564","574.45047284912584","393.4229141763625","462.79897632933842","328.15151787662717"
2014-06-01,"439.0403619243836","319.62110537589666","1272.9957596920628","455.84994176758221","182.40531771106728","591.62545274256092","385.90647303521604","452.84082061872192","133.58745852027729"
2014-07-01,"425.61744844764877","326.409224343174","1277.2313742317858","461.29200095753731","191.70258565385464","590.12079374546579","408.81132792677511","466.34803721001521","470.73588322798764"
2014-08-01,"422.50893069940798","335.0279562570729","1265.6439997156581","479.09821191777337","203.95631294269108","609.73534890980318","412.51987925227479","466.1405710011519","246.58079613513891"
2014-09-01,"411.41836410258071","323.64343982823561","1235.3262338039638","478.10960673643558","206.10152415559838","602.33708365935593","388.32244976759063","456.59914092696044","51.483679813863972"
2014-10-01,"390.08169737468455","315.28259520648834","1224.2076246626755","452.18425574132397","201.62264776413949","586.00662947453998","356.59007206173459","436.56372046256644","1154.7787087288289"
2014-11-01,"374.1447174851362","299.81508722969608","1211.7925500299982","435.9949262187464","199.80757149302997","580.56317149571169","330.58834919060121","425.71233893807988","62.81083541413053"
2014-12-01,"381.04543418628106","385.49701392037809","1195.2473972691257","436.9437802110092","197.23971801657862","570.97425759588657","328.32836371256724","428.27903815498206","487.77258380228074"
2015-01-01,"369.60383175648815","356.76174032473233","1148.9632267502843","407.06979269038078","189.77261291391622","541.02804497205113","325.77281923266378","429.35696640472997","40.266164865709989"
2015-02-01,"359.99942028120648","346.40731768894034","1058.7011547848235","398.64700291833344","186.84178722825243","497.26658246575124","346.51202517637387","449.3437273891322","404.82990979622053"
2015-03-01,"338.6053270082665","351.70341240436034","1059.9999431463114","384.93215839671046","182.74246146385519","493.36430216117105","331.00601262374789","427.12080641336803","128.30629663749949"
2015-04-01,"318.17035677520431","350.94143850830699","1128.2873886862644","397.28917503761983","183.69862656910462","513.68995991214422","328.67012408195592","422.884788099155","168.47425157224362"
2015-05-01,"298.44592028654193","347.37135148179664","1169.4330655045139","436.4862570008446","199.53423673545868","525.62951261034527","328.12542855908305","427.23434078892535","45.483919837873714"
2015-06-01,"291.63139736436108","342.52067087515218","1152.6220470510855","419.34294998552701","195.35060138270529","531.81297883329557","334.79907126913776","425.61475253290553","88.437326992736246"
2015-07-01,"275.94667512287543","328.37582775050453","1042.1140017075343","390.69183301072792","183.3705179353486","494.00546327518526","317.80383127851354","418.91868961928117","144.50959440118604"
2015-08-01,"291.1689757682413","291.1712407380457","951.97931373857261","373.31317789719657","173.08732548853362","452.33118824024814","299.21112285711229","395.34861601975086","469.05485763268979"
2015-09-01,"289.31561540519795","263.66121108069109","880.49440605224447","365.24500937817169","158.91710304576011","443.21760860202301","297.0525835914861","401.8316599741562","171.60010199551235"
2015-10-01,"298.72004268172378","249.14635239838003","835.0721657730212","366.18665545290946","150.12552662300072","448.89972889157877","303.25514863393863","404.35944740348128","266.02520394661116"
2015-11-01,"287.4656834076041","217.02938932165128","780.65433668052458","366.56963615586477","148.95115367384736","442.52036211555543","307.31216798383537","406.58414461201505","70.533718106266278"
2015-12-01,"278.24382055926503","237.67839064811378","704.61806505050936","351.07801115081566","138.00476102310435","398.5327659331499","285.40055651929845","383.1824385717033","211.4174997569381"
