"MES","BZCD01","BZCD02","BZCD03","BZCD04","BZCD05","BZCD06","BZCD07","BZCD08","BZCD09","BZCD10","BZCD11","BZCD12","BZCD13","BZCD14","BZCD15","BZCD16","BZCD17","BZCD18","BZCD19","BZCD20","BZCD21","BZCD22","BZCD23","BZCD24","BZCD25","BZCD26","BZCD27","BZCD28","BZCD29","BZCD30","BZCD31","BZCD32","BZCD33","BZCD34","BZCD35","BZCD36","BZCD37","BZCD38","BZCD39","BZCD40","BZCD41","BZCD42","BZCD43","BZCD44","BZCD45","BZCD46","BZCD47","BZCD48","BZCD49","BZCD50","BZCD51","BZCD52","BZCD53","BZCD54","BZCD55","BZCD56","BZCD57","BZCD58","BZCD59","BZCD60","BZCD61","BZCD62","BZCD63","BZCD64","BZCD65","BZCD66","BZCD67","BZCD68","BZCD69","BZCD70","BZCD71","BZCD72"
2007-12-01,"379.06191016138229","187.786005225601","171.25793467610001","129.59028174159999","18.6949126216",,"110.89536912","37.168379423899999","1.16825259",,"36.000126833899998","4.4992735106000001","16.528070549500999","2.1995042576009998","14.3285662919",,"17.5724783161","105.00730979900001","19.533909000000001","85.473400799000004","28.533351299659998","28.533351299659998","28.533351299659998",,,,,,"0.92","10.243","28.999765521021267",,"28.999765521021267","180.15786354138231","42.780375470773876","23.840863843677898","19.834510523677899",,"19.62986871","0.20464181367789999",,"4.0063533199999997","18.939511627095982","1.2719231705999998","2.065333324904","14.105151297620003",,,"1.49710383397198","24.801722432216948","15.229673267262749","15.229673267262749",,,"9.5720491649541994","9.5720491649541994",,,"87.948954669999992","7.3065629999999997","80.642391669999995",,,,"24.626810968391496",,"24.626810968391496",,,,,"198.90404661999997"
2008-01-01,"368.79153990314683","177.602442513336","176.5847342715","131.015477172","11.764198192",,"119.25127898","33.913468399899998","8.1585629799999992",,"25.754905419899998","11.6557886996","1.0177082418359999","1.0177082418359999",,"35.915072809999998","1.8056197008999999","93.700555819999991","4.0595558199999999","89.640999999999991","4.4356856900999997","4.4356856900999997","4.4356856900999997",,,,,,,"4.51","50.822163368810827",,"50.822163368810827","148.57076459314649","47.588398627517989","22.029200069999995","20.386588390999997",,"20.284898420999998","0.10168997",,"1.6426116789999998","25.559198557517998","1.1519542299999999","3.9020383900000004","19.93111401949",,"0.14769573999999999","0.42639617802800001","30.845166239900003","17.542777360000002","17.542777360000002",,,"13.302388879900001","13.302388879900001",,,"23.054404599999998","4.5544045999999998","18.5",,,,"43.444482895728491",,"43.444482895728491",,,"3.6383122300000004",,"220.22077531000033"
2008-02-01,"423.13975673167721","191.06796753813748","190.18065396119999","157.51071182000001","9.247991969000001",,"148.26271985100001","29.391905101199995","1.3651438200000001",,"28.026761281199995","3.2780370400000001","0.88731357693750001","0.88731357693750001",,"23.0378501215","8.3424049609999997","108.15823599999999","20.343257000000001","87.814978999999994","16.363762042000001","16.363762042000001","16.363762042000001",,,,"26.445521020000001",,"5",,"44.72401504903975",,"44.72401504903975","90.448426952266743","28.729177980580999","15.16894368795","13.0467312589",,"11.611373519299999","1.4353577396000001",,"2.1222124290500002","13.560234292631","1.1983243003200001","2.932424782","7.5593443214310003",,"0.84341144159000003","1.0267294472899999","8.0453097629199988","6.098872920999999","6.098872920999999",,,"1.9464368419200002","1.9464368419200002",,,"20.438583000000001","16.338583","4.1000000000000005",,,"4.3","12.047708515765761",,"12.047708515765761","10.421157375765761",,"16.887647692999998",,"332.69132977941047"
2008-03-01,"402.5422211842062","187.6977516661195","185.3605433056","146.62322968039999","11.1620214804",,"135.46120819999999","33.030101024899999","0.2",,"32.830101024899996","5.7072126003000001","2.3372083605195","2.3372083605195",,"22.379986594910001","2.4585635449000001","70.595200000000006","24.4072","46.188000000000002","6.5825776028999989","6.5825776028999989","6.5825776028999989",,,,"44.242091969000001",,"3.08","5.72","59.786049806376631",,"59.786049806376631","130.04924139420589","34.530935145630799","14.9720419987","11.733348779889999",,"11.481972769999999","0.25137600988999997",,"3.2386932188100004","19.558893146930799","1.1603173995199998","1.6210133113","13.171221010140002",,"0.77500000000000002","2.8313414259707996","15.375232572096317","10.845626106283998","10.845626106283998",,,"4.5296064658123196","4.5296064658123196",,,"65.679280000000006","38.879280000000001","26.8",,,,"8.6329748464787688",,"8.6329748464787688",,,"5.8308188300000001",,"272.49297979000028"
2008-04-01,"512.07206014334724","281.25729464878515","279.38163437089997","240.07316412109998","20.260400421",,"219.81276370009999","35.970364680099998","2.3726221098",,"33.597742570299999","3.3381055696999997","1.8756602778851699","1.8756602778851699",,"16.821453155890001","2.5003005225999999","111.08913576","32.087117740000004","79.002018019999994","12.644929455740002","12.644929455740002","12.644929455740002",,,,"55.320880891999998",,,,"32.438065708332061",,"32.438065708332061","179.48261301126635","62.518284958747131","40.0959870489","37.038956090199996",,"33.805827720199993","3.2331283700000002",,"3.0570309587000004","22.422297909847131","0.78468452123900012","7.8862483941999999","0.56756181885000001",,"1.78134959E-2","13.16598967965813","36.756646787080001","25.181665780400003","25.181665780400003",,,"11.574981006679998","11.574981006679998",,,"61.140660819999994","15.986660820000001","45.153999999999996",,,"3.996","12.562411342439205",,"12.562411342439205",,,"2.508609103",,"332.58944713208086"
2008-05-01,"412.30067630086211","225.0408264459397","223.89299761977193","179.55420233166299","10.65045491166298",,"168.90374742","38.235388198606181","6.9164127221740017",,"31.318975476432179","6.1034070895027615","1.1478288261677561","1.1478288261677561",,"15.39770996942628","2.5091114389883491","115.70042391999999","9.8380960000000002","105.86232792","6.2133956104999992","6.2133956104999992","6.2133956104999992",,,,"32.065138590827367",,,,"15.374070325180387",,"15.374070325180387","99.77483003884538","58.736721076015307","30.876020597629548","26.145229809592379",,"23.908543699722379","2.2366861098699999",,"4.7307907880371705","27.860700478385759","1.4059912406368533","0.84719285991678195","20.578123610096739",,"0.99587989320388304","4.0335128745315014","19.967082611206074","11.43715033","11.43715033",,,"8.5299322812060758","8.5299322812060758",,,"9.2671255695281989","9.7871255695281985","-0.51999999999999957",,"5.5","1.42","3.1345435120957927",,"3.1345435120957927",,,"1.74935727",,"312.52584626201673"
2008-06-01,"362.03775703611257","223.45503418402191","222.62296175734457","186.81423186224819","19.06573055166319",,"167.748501310585","32.012066535499997","9.7345655100999995","0.1530155215","22.124485503899997","3.7966633595963906","0.83207242667735071","0.83207242667735071",,"15.761831063866886","1.612524209143249","69.358461000000005","16.242961000000001","53.115499999999997","12.235373311445921","12.235373311445921","12.235373311445921",,,,"19.298267440929372",,,"6.2249999999999996","14.09126582670517",,"14.09126582670517","117.3986327713571","73.451647141897027","45.712560403953525","42.05485649611623",,"41.081827349793009","0.97302914632321724",,"3.6577039078372957","27.739086737943499","1.3439149202933565","2.6437182291509371","18.970753732030818",,"0.94845652167832173","3.8322433347900677","19.834769093059002","5.7131223765499994","5.7131223765499994",,,"14.121646716509002","14.121646716509002",,,"17.57456141054092","9.2745614105409189","8.3000000000000007",,,"6","0.53765512586014841",,"0.53765512586014841",,,,,"244.63912426475548"
2008-07-01,"560.0006946467546","214.37819477017618","212.47819477017617","160.30327446965362","7.7032744696536346",,"152.6","41.874920300522533","9.7749203005225347",,"32.1","10.3","1.9","1.9",,"17.19708633562518","3.9456931009532141","142.27972044000001","24.6","117.67972044","16.8","16.8","16.8",,,,"74.599999999999994",,,,"90.8",,"90.8","220.17279975631956","112.47279975631955","88.372799756319552","83.272799756319557",,"70.240026379662908","13.032773376656648",,"5.0999999999999996","24.1","1.3","0.8","9.1",,"8.8000000000000007","4.0999999999999996","25.9","16.3","16.3",,,"9.6","9.6",,,"68.641999999999996","32.5","36.142000000000003",,"4.1079999999999997","0.15","6.1","0.1","6",,,"2.8",,"339.827894890435"
2008-08-01,"433.70814317348686","264.1114207990347","263.14001757062783","220.07853205017111","18.452672560313694",,"201.62585948985742","38.701769761081742","13.980311618315694",,"24.721458142766046","4.3597157593749998","0.97140322840688864","0.97140322840688864",,"16.040664686340346","8.3648944785153709","72.760418000000001","23.515418","49.245000000000005","19.614735660085906","19.614735660085906","19.614735660085906",,,,"18.30999461971129",,"1.8","6.7720000000000002","25.934014929799243",,"25.934014929799243","116.43881255062215","37.080234268245221","21.2228886924214","18.226309090993439",,"15.526019090152511","2.7002900008409281",,"2.99657960142796","15.857345575823825","1.312766929091","0.50459402218520732","10.838579827273552",,"0.97338529957240649","2.2280194977016601","7.3425900791757339","5.4598029599999993","5.4598029599999993",,,"1.8827871191757344","1.8827871191757344",,,"69.359471999999997","9.826471999999999","59.533000000000001",,,,"0.1909992232011864","5.7235202935011706E-2","0.1337640202661747",,,"2.4655169799999999",,"317.26933062286469"
2008-09-01,"371.47132003932143","272.9555258105226","271.90127305951563","239.09083296861348","24.159346778957076",,"214.9314861896564","31.642019701774803","2.2325951623462101",,"29.409424539428592","1.1684203891273239","1.0542527510069826","1.0542527510069826",,"19.573037038097088","4.5619727160932397","80.377164020042784","21.036664020042778","59.340499999999999","9.9587933897307561","9.9587933897307561","9.9587933897307561",,,,"13.78371453001431",,,,"16.996871534820652",,"16.996871534820652","315.03109399247313","68.519314314701546","46.943047158813599","43.108682569384698","0.233783549356223","39.470490679556519","3.4044083404719547",,"3.8343645894288998","21.576267155887944","1.3045188806008583","0.43978298969928586","17.091481069646083",,"0.68706650071530795","2.0534177152264088","13.072511319188209","9.3707019630400019","9.3707019630400019",,,"3.7018093561482059","3.7018093561482059",,,"227.69989899999999","15.651492999999999","212.048406",,,,"0.67855704815419948",,"0.67855704815419948",,,"5.0608123104292027",,"56.440226046848295"
2008-10-01,"316.71382903518622","233.52195758251929","229.74771211601137","192.36864460001232","7.8923110203853213",,"184.47633357962701","27.333487524980942","2.6045322395685169",,"24.728955285412425","10.045579991018117","3.7742454665079239","3.7742454665079239",,"21.536449121486065","8.1677453706068555","28.287953999999999","3.1579539999999997","25.13","22.359678730875178","22.359678730875178","22.359678730875178",,,,,,"1.151",,"1.6890442296988359",,"1.6890442296988359","434.50280512065586","335.0407921161526","320.66473037747613","41.086241659051765",,"40.626870659051768","0.45937099999999997","273.3","6.2784887184243479","14.376061738676476","0.43961288984263203","7.5166299282639886E-3","0.25262865000000001",,"8.1454497704447597","5.5308537984608206","31.321444139124825","23.364799040000005","23.364799040000005",,,"7.9566450991248203","7.3749039998421804","0.58174109928263995",,"50.857689000000008","9.3076889999999999","41.550000000000011",,,,"0.73191066595236476",,"0.73191066595236476",,,"16.55096919942611",,"-117.78897608546964"
2008-11-01,"337.48694018601145","205.63156406421808","203.50910391837877","176.2411918292683","3.4622187804878046",,"172.7789730487805","22.303589289741751","5.1036708206599712","0.31886294978479196","16.881055519296986","4.9643227993687233","2.1224601458393111","2.1224601458393111",,"21.975273155251045","5.6060517507317078","21.264611000000002","14.018611","7.2460000000000022","20.238098857604015","20.238098857604015","20.238098857604015",,,,,,,"60.695","2.0763413582065997",,"2.0763413582065997","329.43806749599202","236.02294829318004","219.56112262002782","14.654717950573882","1.3449337704591102","9.4172349296987026","3.8925492504160686","200.7","4.2064046694539456","16.461825673152219",,"0.69682592972740309","12.136625272721661",,"0.2428564433","3.385518027403156","51.223541534275455","44.689377579865052","44.689377579865052",,,"6.5341639544104062","6.5341639544104062",,,"34.590381000000001","33.940380999999995","0.65000000000000568",,"1",,"3.9974022883357239",,"3.9974022883357239",,,"2.6037943802008598",,"8.0488726900194365"
2008-12-01,"418.32143360610314","273.39663167772869","271.42083242472046","226.98874790875203",,,"226.98874790875203","39.772548845954098","12.425957510760401",,"27.346591335193697","4.6595356700143498","1.9757992530082071","1.9757992530082071",,"19.614388333644225","7.2229499290613752","45.1253555595409","15.913472000000001","29.211883559540901","55.341683556482373","55.341683556482373","55.341683556482373",,,,"6.2184400000000002",,,,"6.8989845496455811",,"6.8989845496455811","363.43854922645357","272.4334970423086","259.29052069008475","25.754395710186508","0.13789999999999999","21.475651450502149","4.1408442596843607","232","1.5361249798982786","13.142976352223835",,"8.8535509999999998E-2","7.2749298393113317",,"1.0312233357245335","4.7482876671879701","25.323921062567152","11.54554991087222","11.54554991087222",,,"13.778371151694934","13.778371151694934",,,"59.766239090387018","59.318571000000006","0.44766809038701205",,"3","1.5029999999999999","1.4118920311908174",,"1.4118920311908174",,,,,"54.882884379649568"
2009-01-01,"379.88005879641662","236.71924548508233","235.08967686097557","215.39956656097559","9.5594364505021492",,"205.84013011047344","17.828557000000004",,,"17.828557000000004","1.8615533","1.6295686241067453","1.6295686241067453",,"8.395048602582504","3.0691500559540885","111.95097899999999","39.117978999999998","72.832999999999998","5.8820483228120519","5.8820483228120519","5.8820483228120519",,,,,,"3.8490000000000002","1.5209999999999999","8.4935873299856492",,"8.4935873299856492","349.68540408992095","295.31495371449768","268.73875827404504","31.272013004317653",,"23.069170791965572","8.2028422123520812","236.7","0.76674526972740309","26.576195440452622","1.4226714605451938",,"14.69793819225211",,"8.6401854505056228","1.8154003371496983","12.691886940703011","9.4257893799999994","9.4257893799999994",,,"3.2660975607030123","3.2660975607030123",,,"34.554021000000034","34.377020999999999","0.17700000000003246",,,"3.3","3.8245424347202288",,"3.8245424347202288",,,,,"30.194654706495669"
2009-02-01,"350.12181428025497","224.33753500000705","217.93541045193672","196.23704485078895","4.1583610502152091",,"192.07868380057374","16.963405591104717","1.16996250071736",,"15.793443090387358","4.73496001004305","6.4021245480703257","6.4021245480703257",,"10.96208712769012","3.6843091878315954","103.133729","66.871729000000002","36.262","4.5315808088991387","4.5315808088991387","4.5315808088991387",,,,,,"2",,"1.4725731558271162",,"1.4725731558271162","487.74751230404695","160.52073621520606","149.37249076901003","7.4850164203730252",,"5.2806850000000001","2.2043314203730251","139.19999999999999","2.6874743486370147","11.148245446196043","1.3753824390243907",,"7.4126578694404506",,"0.6202732352941176","1.7399319024370845","8.295870809070431","4.9601740989700005","4.9601740989700005",,,"3.33569671010043","3.33569671010043",,,"252.50005900000002","251.72005899999999","0.78000000000002956",,,"6","60.430846279770442",,"60.430846279770442",,,,,"-137.62569802379198"
2009-03-01,"352.87301745172238","238.29389727545478","234.80788042180984","209.66456492109251","6.8476778001456227",,"202.81688712094689","16.36592360114777",,,"16.36592360114777","8.7773918995695794","3.4860168536449283","3.4860168536449283",,"9.4475633242468575","13.760617213940179","75.915643999999986","53.710643999999995","22.204999999999998","9.121904050003014","9.121904050003014","9.121904050003014",,,,,,,,"6.3333915880775384",,"6.3333915880775384","244.88414116546988","163.74163138256989","134.35590887351327","57.163214233879422",,"50.480092700143416","6.6831215337360081","71.8","5.3926946396338584","29.385722509056613","1.4050921305595401","1.6788521893830699","13.602648651362989",,"8.8727079239598208","3.8264216137911915","14.97041578289997","10.609997829999999","10.609997829999999",,,"4.3604179528999714","4.3604179528999714",,,"57.579240919655696","54.789240919655697","2.7899999999999974",,"0.9","3","2.4380407905308421",,"2.4380407905308421",,,"2.2548122898134899",,"107.98887628625249"
2009-04-01,"298.25564494071955","149.59693426586009","145.81438536076476","116.46390934835441","10.219105038512197",,"106.24480430984221","16.466479461477771","0.97942958999999996",,"15.487049871477772","12.88399655093257","3.7825489050953292","3.7825489050953292",,"11.824530054074582","1.9714435031133428","34.138345999999999","17.623346000000002","16.515000000000001","52.840148414156815","52.840148414156815","52.840148414156815",,,,,,,,"47.88424270351473",,"47.88424270351473","305.370126349614","90.249939099801978","59.304034521677359","9.3378588399456532",,"0.90346810043041603","8.4343907395152371","45.4","4.566175681731707","30.945904578124615","1.5403980301560978","1.8587292094691501","14.530620429646916",,"8.9308132701865084","4.0853436386659423","73.796826677602567","64.672688889999989","64.672688889999989",,,"9.1241377876025815","9.1241377876025815",,,"78.301645999999991","58.699645999999994","19.601999999999993",,"4.8","9.3930000000000007","48.828714572209464",,"48.828714572209464",,,,,"-7.1144814088944486"
2009-05-01,"252.89671577334585","148.81999187389107","145.63535177335726","126.12779992985652","7.6883053400717412",,"118.43949458978479","19.109197994146349","2.3116771893830701",,"16.79752080476328","0.39835384935437601","3.1846401005338061","3.1846401005338061",,"5.3516519639042386","5.1104329560643187","24.753822","4.2518219999999998","20.501999999999999","10.992329002786084","10.992329002786084","10.992329002786084",,,,"2.7653000300000001",,,,"55.103187946700174",,"55.103187946700174","154.3775219740773","35.112008270432696","15.3063180795066","13.519341370837877",,"11.5928744097","1.9264669611378766","0.4","1.386976708668723","19.805690190926093","1.415296929698709",,"12.00181304892396",,"0.27829758969999996","6.1102826226034237","15.11244888967043","8.8654878900000007","8.8654878900000007",,,"6.2469609996704296","6.2469609996704296",,,"68.065075999999991","15.215076","52.849999999999994",,"3.9","9.3000000000000007","22.887988813974175",,"22.887988813974175",,,,,"98.51919379926855"
2009-06-01,"293.9650387495505","142.86856486542121","140.65466500308591","124.22548824985779","13.667053020302582",,"110.55843522955522","15.514284553802007",,,"15.514284553802007","0.914892199426112","2.2138998623352921","2.2138998623352921",,"5.3295581133429115","3.7622588436232465","42.75112","10.42212","32.329000000000001","38.404404649531706","38.404404649531706","38.404404649531706",,,,"3.0547",,,,"57.794432277631437",,"57.794432277631437","214.92504106693465","65.177650844627095","39.736746929218768","8.009548869050473",,"6.1337506996987088","1.8757981693517647","29.8","1.9271980601682919","25.44090391540832","0.67582977044476367","1.8587292094691501","18.956371249426049",,"0.15720000000000001","3.7927736860683599","21.416393253929584","13.272957959999999","13.272957959999999",,,"8.1434352939295849","8.1434352939295849",,,"56.055557226685004","47.376125000000002","8.6794322266850017",,"2","7.3920000000000003","45.883749661692981",,"45.883749661692981",,,"16.999690080000001",,"79.039997682615848"
2009-07-01,"264.14112720154327","136.70439776395366","135.61224710257031","115.74739471916999","10.242493299629126",,"105.50490141954086","18.400590083543801",,,"18.400590083543801","1.46426229985653","1.0921506613833523","1.0921506613833523",,"6.0206134038020158","10.473654187792683","52.484558","25.147558","27.337","17.732245239887373","17.732245239887373","17.732245239887373",,,,,,,,"40.725658606107537",,"40.725658606107537","209.67231030703431","109.21691790594058","72.648498631941308","52.614278590444755",,"46.778114819999999","5.8361637704447595","17","3.0342200414965568","36.568419273999268","1.4525134900000001","4.4599809999999997E-2","17.094283517643042",,"9.3623015998995687","8.6147208564566604","8.033230931162457","6.1421123699999995","6.1421123699999995",,,"1.8911185611624579","1.8911185611624579",,,"44.457968999999999","28.377969","16.079999999999998",,"0.1","9.1","38.764192469931302",,"38.764192469931302",,,,,"54.468816894508961"
2009-08-01,"294.36243882131669","148.96304520310196","146.78158891776781","114.64389628974341","13.739362219442182",,"100.90453407030122","20.901351769010056",,,"20.901351769010056","11.236340859014341","2.1814562853341428","2.1814562853341428",,"4.4650350774748997","2.0121718913997131","58.236367999999999","26.862368","31.373999999999999","20.937903539310469","20.937903539310469","20.937903539310469",,,,,,,"0.3","59.447915110029626",,"59.447915110029626","213.09823225321429","58.054878310671803","34.236137879500852","11.468751519413052",,"3.648158","7.8205935194130518","19.2","3.5673863600878035","23.818740431170951","1.5191506456240999E-3",,"14.61902902985782",,,"9.1981922506675069","9.5220980826100003","4.8178990700000002","4.8178990700000002",,,"4.7041990126099993","4.7041990126099993",,,"84.057674999999989","66.064674999999994","17.993000000000002",,,"0.54700000000000004","43.079283549932512",,"43.079283549932512",,,"17.83729731",,"81.264206568102395"
2009-09-01,"316.75130768042743","183.37174648073767","182.08669515320736","153.12188895234652","17.442006901356532",,"135.67988205098999","24.312955470588246",,,"24.312955470588246","4.6518507302726002","1.2850513275302993","1.2850513275302993",,"7.7599093328551021","3.4487413904730273","41.458674999999999","12.413675000000001","29.045000000000002","27.067066207053514","27.067066207053514","27.067066207053514",,,,,,,,"53.645169269308113",,"53.645169269308113","222.19752759542396","114.7731168327801","88.449158069542619","27.552498419614349",,"23.93160995766571","3.620888461948637","59","1.8966596499282649","26.323958763237485","1.0801901893830699","5.0082146900865094","16.740690889038738",,"9.2671575322812005E-2","3.4021914194063565","16.705533842999998","12.431262299999998","12.431262299999998",,,"4.2742715430000002","4.2742715430000002",,,"39.29956","37.371560000000002","1.9279999999999973",,,,"31.031709120243889",,"31.031709120243889","31.031709120243889",,"20.387607799399998",,"94.553780085003467"
2009-10-01,"337.79640196942233","185.40222012420838","183.61191733199087","155.3763038234051","14.627200691953838",,"140.74910313145125","25.044879487753626",,,"25.044879487753626","3.1907340208321426","1.7903027922175032","1.7903027922175032",,"6.1912498041188533","2.40665106849","33.291907999999999","4.9669080000000001","28.324999999999999","42.401360167166487","42.401360167166487","42.401360167166487",,,,,,"0.2",,"67.903012805438607",,"67.903012805438607","245.61697175327859","131.53731556110205","95.959305351560019","23.207542802045623",,"21.011352881000001","2.1961899210456242","69.5","3.2517625495143903","35.578010209542043","1.0367291160930001","4.3060220000000003E-2","16.7327618817",,"9.8178915335893837","7.9475674581596571","45.919128083737263","40.252484391697379","36.599633560997383","3.6528508306999998",,"5.6666436920398828","5.6666436920398828",,,"17.32617299999999","16.097422999999999","1.2287499999999909",,,,"50.834355108439297",,"50.834355108439297",,,,,"92.179430216143743"
2009-11-01,"325.88808317591747","166.82493443789068","165.3404428056958","139.77004980951216","15.01545063958393",,"124.75459916992823","23.222222596771875",,,"23.222222596771875","2.3481703994117598","1.4844916321948864","1.4844916321948864",,"4.617900676327122","17.270638639713344","27.762767","11.067767","16.695","21.506104727610474","21.506104727610474","21.506104727610474",,,,,,,"4","83.905737694375873",,"83.905737694375873","286.18793420943001","156.3250742197026","138.35307513010432","28.793314779973887",,"25.085709009999999","3.7076057699738882","106.7","2.8597603501304163","17.971999089598285","0.50647198030129092","1.6487498092969901","12.241387300000001",,"7.5389999999999999E-2","3.5","16.01002137","11.47569333","11.47569333",,,"4.5343280400000001","4.5343280400000001",,,"21.228218999999996","2.5112190000000001","18.716999999999995",,"0.3",,"70.085977919727384",,"70.085977919727384",,,"22.238641699999999",,"39.700148966487461"
2009-12-01,"330.51179241972739","149.02794610035869","143.99837796035868","114.81486008035868","12.076524840000001",,"102.73833524035868","26.82582021",,,"26.82582021","2.3576976699999999","5.0295681400000003","5.0295681400000003",,"6.1695369099999997","16.248531019999998","34.655577999999998","22.777577999999998","11.878","78.830359829368732","78.830359829368732","78.830359829368732",,,,,,,,"45.179840560000002",,"45.179840560000002","423.71844280573686","193.45492057166987","160.9603290201","15.48689761",,"4.3404470800000006","11.146450529999999","142.6","2.8734314101000002","32.494591551569869","0.80860819130000006","3.6580809100000002","13.454872099999999",,"0.42939962296987089","14.1436307273","27.165381944066997","19.546414789999996","19.546414789999996",,,"7.6189671540669996","7.6189671540669996",,,"81.603757000000002","14.483757000000001","67.12",,"0.4",,"100.04165322999999",,"100.04165322999999","100.04165322999999",,"21.052730059999998",,"-93.206650386009471"
2010-01-01,"275.10520389302724","147.68727686315637","134.68057260109038","119.20860900034432","12.783431780559541",,"106.42517721978479","15.387970870746054",,,"15.387970870746054","8.3992730000000002E-2","13.006704262065997","13.006704262065997",,"4.7814957300430416","1.2559323600000001","72.368379140000002","19.709379139999999","52.658999999999999","4.661581100057389","4.661581100057389","4.661581100057389",,,,,,,,"44.350538699770439",,"44.350538699770439","291.07570140054429","192.07925070030129","154.71760150054519","20.825401750000001",,"19.696263610000003","1.12913814","130","3.8921997505451942","37.361649199756101","0.5",,"19.058081940000001",,"10.36296011","7.440607149756099","6.9560350395400006","5.9139602400000006","5.9139602400000006",,,"1.0420747995399999","1.0420747995399999",,,"-0.63200000000001633",,"-0.63200000000001633",,"0.2",,"81.710031260703005",,"81.710031260703005",,,"10.7623844",,"-15.970497507517052"
2010-02-01,"381.71148927611199","217.02294299573887","214.13524674649926","201.79025976972738","9.2270336205164973",,"192.56322614921089","12.265194377058823",,,"12.265194377058823","7.9792599713055953E-2","2.8876962492395979","2.8876962492395979",,"3.9129152387805348","3.697465687288378","100.81262000000001","9.9766199999999987","90.836000000000013","15.10703299205165","15.10703299205165","15.10703299205165",,,,,,"0.1",,"41.058512362252507",,"41.058512362252507","426.28371243213775","282.11664144044471","257.76269836779051","39.481074987847926",,"32.617242218077479","6.8638327697704451","214.89999999999998","3.381623379942611","24.353943072654232","1.5044088952654232E-2",,"13.24906443522238",,,"11.089834548479196","51.946039032295559","47.729695949219348","14.91366999943455","32.816025949784795",,"4.2163430830762074","4.2163430830762074",,,"8.6394390000000119","5.5654389999999996","3.0740000000000123",,,,"83.581592959397412",,"83.581592959397412",,,,,"-44.572223156025757"
2010-03-01,"332.52329336113002","141.02129428113003","137.65016500000002","116.23111243","21.671173320000001",,"94.559939110000002","18.913566190000001",,,"18.913566190000001","2.5054863799999998","3.37112928113","3.37112928113",,"3.6732314799999997","2.7949267099999999","70.509324000000007","34.077324000000004","36.432000000000002","28.310746299999998","28.310746299999998","28.310746299999998",,,,,,"0.2",,"86.013770589999993",,"86.013770589999993","404.50988662282998","234.22973963112997","195.63197061999998","10.824359109999998",,"10.569561919999998","0.25479719000000001","180.7","4.1076115099999999","38.597769011129998","0.50871",,"8.7173753000000005",,"0.17499999999999999","29.196683711129999","32.945727821700004","27.083501320000003","16.317670670000002","10.76583065",,"5.8622265016999995","4.4280737316999996","1.4341527700000001",,"19.174309000000004","18.744308999999998","0.43000000000000682",,,,"97.538302309999992",,"97.538302309999992",,,"20.621807860000001",,"-71.986593261699966"
2010-04-01,"249.61551353398849","141.82960387450501","133.95503459012912","120.91520763999999","11.795282980000001",,"109.11992466","12.042002040129123",,,"12.042002040129123","0.99782491000000006","7.8745692843758954","7.8745692843758954",,"2.3692907508464849","5.8227972503012912","21.602",,"21.602","6.7077289512051657","6.7077289512051657","6.7077289512051657",,,,,,"0.2",,"71.084092707130552",,"71.084092707130552","315.03413167638575","134.24123658625535","87.268110769928256","25.619416650000002",,"14.119416650000002","11.5","57.1","4.548694119928264","46.973125816327112","1.4304492900000001",,"4.3200373802008603",,"18.240175039999997","22.982464106126255","39.227743668738725","35.589339160197099","35.589339160197099",,,"3.6384045085416274","3.6384045085416274",,,"53.832785000000001","24.532784999999997","29.300000000000004",,,,"87.732366421391674",,"87.732366421391674",,,,,"-65.418618142397264"
2010-05-01,"306.71533703390241","158.14367111774749","154.46564881329985","143.88751677086083","16.361772960860833",,"127.52574380999999","9.32804364215208",,,"9.32804364215208","1.2500884002869439","3.6780223044476332","3.6780223044476332",,"3.0301602564131995","1.333980909225251","34.404390000000006","18.227026000000002","16.177364000000001","19.895767408723099","19.895767408723099","19.895767408723099",,,,,,,,"89.907367341793403",,"89.907367341793403","327.62984682538877","59.867916992525068","31.947033340344333","14.002879790530846",,"14.002879790530846",,"12.8","5.1441535498134865","27.920883652180734","1.5224591200000002",,"15.64274604017217",,"0.17916216929698706","10.576516322711575","15.244730458129125","9.8409571296126259","9.8409571296126259",,,"5.4037733285164986","5.4037733285164986",,,"45.665999999999997",,"45.665999999999997",,,,"197.89900840473459",,"197.89900840473459",,,"8.9521909700000002",,"-20.914509791486353"
2010-06-01,"332.77520692268769","162.21538730024869","160.47946323953133","149.81850985140602","13.670988461133428",,"136.1475213902726","9.0050569781253085","4.8625080344332897E-2",,"8.9564318977809751","1.65589641","1.7359240607173601","1.7359240607173601",,"1.0136433434290026","6.3020062301578186","44.886347999999998","31.702347999999997","13.184000000000001","38.99310430926829","38.99310430926829","38.99310430926829",,,,,,"0.2",,"79.164717739583921",,"79.164717739583921","275.56028781748796","97.931149097833583","77.245601440286947","19.951158310286946",,"13.861616610000002","6.0895417002869436","54.6","2.6944431300000002","20.685547657546628","0.50237405000000002",,"15.226735869999999",,,"4.9564377375466284","26.890510555924102","21.383549463382924","21.383549463382924",,,"5.5069610925411769","5.5069610925411769",,,"52.888601999999992","0.888602","51.999999999999993",,,,"89.583245533888089",,"89.583245533888089",,,"8.2667806298421809",,"57.214919105199726"
